imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt9537352,Nikka Zaildar 3,Nikka Zaildar 3,2019,2019-09-20,Comedy,117,India,Punjabi,Simerjit Singh,,Patiala Motion Pictures,"Ammy Virk, Wamiqa Gabbi, Nirmal Rishi, Sonia Kour, Nisha Bano, Sardar Sohi, Parminder Gill, Gurpreet Bhangu, Sandeep Brar, Baninder Bunny, Sukhwinder Chahal, Mintu Kapa, Kaka Mansa, Vadda Grewal, Hardeep Gill",The film chronicles the story of Nikka whose father's soul enters his body following his death.,4.0,219,,,$ 1215304,,19.0,
tt9537532,Play or Die,Play or Die,2019,2019-05-10,"Horror, Mystery",89,Belgium,English,Jacques Kluger,"Amiel Bartana, Jacques Kluger",Boburst Productions,"Charley Palmer Rothwell, Roxane Mesquida, Marie Zabukovec, Thomas Mustin, Daphné Huynh, Hippolyte de Poucques, Caroline Donnelly, Koah Edwards, Igor van Dessel, Helena Chambon, Laetitia Chambon, Alizée Gaie, Priscilla Adade","Welcome to Paranoia, the ultimate escape game. Rule #1: Nothing is real. Rule #2: One of you will die. Lucas and Chloe, two passionate gamers, decide to participate to Paranoia, a very ...",3.7,1014,,,$ 151381,,25.0,9.0
tt9540232,Anna 2,Anna 2,2019,2019-07-08,Horror,97,USA,English,Michael Crum,Gerald Crum,MGI Films,"Justin Duncan, Gerald Crum, Mercedes Peterson, John Charles Dickson, Daniel Frank, Kenzie Pallone, Shanon Snedden, Vandi Clark, Cole Thomas Crum, James D. Pruitt, Mark E. Howell, Megan Yarbrough, Toben Row, Michael Cavazos","Starring Justin Duncan, Gerald Crum, Mercedes Peterson and John Charles Dickson. The Stars of two competing and colliding paranormal television shows converge on an abandoned haunted ...",2.6,105,$ 15000,,,,5.0,7.0
tt9541602,Geukhanjikeob,Geukhanjikeob,2019,2019-01-23,"Action, Comedy, Crime",111,South Korea,"Korean, Mandarin",Byeong-heon Lee,Se-Young Bae,About Film,"Lee Hanee, Joon-seok Heo, Jeong Jae-Kwang, Jin-Hee Jang, Yoo Je-Yoon, Seon-kyu Jin, Eui-sung Kim, Myung-Joon Kim, Dong-hwi Lee, Dong-yong Lee, Gong Myoung, Jeong-se Oh, Seung-ryong Ryu, Ha-kyun Shin, Young-kyu Song","A police undercover operation takes a delicious, unexpected turn.",7.1,5341,,$ 1565885,$ 119932733,,37.0,38.0
tt9543488,Terlalu Tampan,Terlalu Tampan,2019,2019-01-31,"Comedy, Drama",106,Indonesia,Indonesian,Sabrina Rochelle Kalangie,"Nurita Anandia W., Sabrina Rochelle Kalangie",Visinema Pictures,"Ari Irham, Nikita Willy, Rachel Amanda, Calvin Jeremy, Dhimas Danang, Tarra Budiman, Iis Dahlia, Marcellino Lafrand","Kulin, an overly handsome boy, always avoids entering regular school and chooses to spend almost 100% of his life inside the house. One day, Kulin's handsomeness is exposed to the outside world so his daily life becomes unusual.",7.0,278,,,,,2.0,7.0
tt9546082,Johannes Pääsukese tõeline elu,Johannes Pääsukese tõeline elu,2019,2019-01-11,"Adventure, Biography, Comedy",104,Estonia,"Estonian, Russian",Hardi Volmer,"Peeter Brambat, Olavi Ruitlane",Kopli Kinokompanii,"Märt Avandi, Ville Hytönen, Merle Jääger, Tõnu Kark, Ester Kuntu, Tõnu Oja, Peeter Raudsepp, Üllar Saaremäe, Ott Sepp, Ardo Ran Varres","In 1912, the first Estonian filmmaker, Johannes Pääsuke, was commissioned to capture life and people in a far corner of Estonian countryside: Setomaa. He returned with more than 1300 photos...",5.9,142,EUR 400000,,,,,
tt9546624,Legiony,Legiony,2019,2019-09-20,"Drama, History, Romance",140,Poland,Polish,Dariusz Gajewski,"Dariusz Gajewski, Michal Godzic",Picaresque,"Sebastian Fabijanski, Bartosz Gelner, Wiktoria Wolanska, Miroslaw Baka, Jan Frycz, Grzegorz Malecki, Borys Szyc, Antoni Pawlicki, Piotr Cyrwus, Modest Rucinski, Karol Czajkowski, Jakub Hojda, Karolina Kominek-Skuratowicz, Angelika Kurowska, Monika Pawlicka","A universal story about entering adulthood in difficult times, growing up to the community. The great history is the background for the love story unfolding in the foreground: Józek, a ...",5.4,282,,,$ 1406771,,2.0,
tt9551896,Jumbo,Jumbo,2019,2019-04-02,Animation,80,USA,English,James Snider,BC Fourteen,,"Thomas Carr, Maria Petrano","Mr. Hollis is Bert's uncle and businessman. Mr. Hollis is unhappy with the fact that an elephant rivals his nephew, but he asks the jungle doctor for help. For Dr. Jumbo he writes a cursed ...",4.0,555,,,,,7.0,
tt9551936,Charlotte 2,Charlotte 2,2019,2019-06-18,Horror,76,USA,English,"Nathan Crooker, Kayden Phoenix","Nathan Crooker, Rob Kotecki",Ruthless Studios,"Amanda Lynn Baez, Ariana Galya, Sabrina Garcia, Noemi Gonzalez, Dan Gregory, Danielle Guldin, Kyle Kankonde, Robert Nolan, Bill Oberst Jr., Milton Soto",That creepy doll Charlotte is back with all new tales of shock and disgust. Charlotte takes you on an otherworldly journey of frightening tales of unspeakable terror that will thrill you and chill you.,5.6,265,,,$ 5208,,1.0,
tt9552162,Eiga: Kakegurui,Eiga: Kakegurui,2019,2019-05-03,"Drama, Mystery, Thriller",119,Japan,Japanese,Tsutomu Hanabusa,"Tsutomu Hanabusa, Homura Kawamoto",Dub,"Minami Hamabe, Mahiro Takasugi, Aoi Morikawa, Yurika Nakamura, Natsume Mito, Ruka Matsuda, Natsumi Okamoto, Elaiza Ikeda, Hio Miyazawa, Haruka Fukuhara, Marika Itô, Akira Onodera, Sayuri Matsumura, Yûma Yamoto, Miki Yanagi",Hyakaou Academy is an institute where the academic ranking is based on the pupils' gambling winnings. Yumeko is new to the academy. Her pretty enchantress looks are only surpassed by her voracious appetite to gamble it all and win it all.,6.0,213,,,$ 2635709,,2.0,9.0
tt9554316,Aku no hana,Aku no hana,2019,2019-09-27,"Drama, Romance, Thriller",127,Japan,Japanese,Noboru Iguchi,"Mari Okada, Shûzô Oshimi",Happinet Pictures,"Shiori Akita, Honora, Marie Iitoyo, Kentaro Ito, Tina Tamashiro","A college student steals the panties of a girl he likes and gets witnessed, which sets off a chain of events that send his life and the lives of others around him out of control.",5.9,127,,,,,2.0,3.0
tt9554692,Mitsubachi to enrai,Mitsubachi to enrai,2019,2019-10-04,"Drama, Music",119,Japan,Japanese,Kei Ishikawa,"Kei Ishikawa, Riku Onda",Asahi Shimbun,"Mayu Matsuoka, Tôri Matsuzaka, Win Morisaki, Oji Suzuka, Asami Usuda, Chiemi Blouson, Rila Fukushima, Andrzej Chyra, Romain Danna, Charles Glover, Mitsuru Hirata, Takeshi Kaga, Hairi Katagiri, Hidekazu Mashima, Ken Mitsuishi",Four pianists take part in the preliminary round of an international piano playing competition. Each has a story that is different and unique. One is a former child prodigy who stopped ...,5.9,187,,,$ 3640915,,,
tt9555284,Bekar Bekir,Bekar Bekir,2017,2017-09-01,Comedy,94,Turkey,Turkish,Serdar Isik,"Baykut Badem, Hulusi Derici",Dijital Sanatlar Production,"Bektas Erdogan, Irem Derici, Burçin Bildik, Mevlut Acaroglu, Bengi Öztürk, Pinar Unsal, Billur Yilmaz, Buse Popara, Ayfer Çakir, Merve Saritas, Sabriye Kara, Ilayda Ildir, Resul Dogan",,2.9,518,,,$ 241207,,,
tt9557190,Miranda Sings Live... Your Welcome,Miranda Sings Live... Your Welcome,2019,2019-06-04,Comedy,61,USA,English,Marcus Raboy,,The Gersh Agency,"Colleen Ballinger, Erik Stocklin","Viral video star Miranda Sings and her real-world alter ego Colleen Ballinger share the stage in a special packed with music, comedy and ""magichinry.""",5.5,354,,,,,22.0,
tt9557416,Le bugie scorrono nel sangue,Psycho Granny,2019,2019-03-08,Thriller,86,USA,English,Rebekah McKendry,"David Ian McKendry, Michael Prince",,"Robin Riker, Brooke Newton, Matthew Lawrence, Mary O'Neil, Jacob Young, Morgan Peter Brown, Makeda Declet, Austin Highsmith, Elissa Wagner, Caroline Williams","After Samantha's mother passes away, her spirits are lifted with the sudden appearance of her long lost Grandmother, Colleen. All is well until Colleen's dark past reveals itself and Sam is forced to fight for her life.",4.7,135,,,,,5.0,
tt9558468,iSmart Shankar,iSmart Shankar,2019,2019-07-18,"Action, Sci-Fi",140,India,Telugu,Puri Jagannadh,Puri Jagannadh,Puri Connects,"Nidhhi Agerwal, Brahmanandam, Satyadev Kancharana, Ram Pothineni, Nabha Natesh, Ashish Vidyarthi, Tanikella Bharani, Sayaji Shinde, Joy Badlani, Lekha Prajapati, Pavithra Lokesh, Rao Ramesh, Aziz Naser, Vishu Reddy, Kalyan Vasanth","iSmart Shankar, starring Ram Pothineni and directed by Puri Jagannadh revolves around a hero who has another man's memory transferred into his head.",5.5,1481,,,$ 47747,,32.0,3.0
tt9558612,PM Narendra Modi,PM Narendra Modi,2019,2019-05-30,"Biography, Drama",136,India,"Hindi, Tamil",Omung Kumar,"Anirudh Chawla, Anirudh Chawla",Legend Global Studio,"Vivek Oberoi, Manoj Joshi, Darshan Kumaar, Anjan Srivastav, Barkha Bisht, Rajendra Gupta, Zarina Wahab, Suresh Oberoi, Jay Bhatt, Bhavik Bhojak, Bsinngh, Navneet Gairola, Sheila Gore, Imran Hasnee, Boman Irani",Biography of India's Prime Minister Shri,3.1,4951,,,$ 129955,,134.0,11.0
tt9562694,Alien Warfare,Alien Warfare,2019,2019-04-05,"Action, Sci-Fi",88,USA,English,Jeremiah Jones,"Ben Bailey, Dave Baker",Actionhouse Pictures,"Clayton Snyder, David B. Meadows, Daniel Washington, Scott C. Roe, Larissa Andrade, Scott Hoffman, Kaitlyn Hiller, Taylor Vale, Adam Weppler, Mary Paolino, Evan Leone, Jeffrey Alan Solomon, Sal Rendino, Jose Guns Alves, Michael Bakkensen",A team of Navy Seals investigates a mysterious science outpost only to have to combat a squad of formidable alien soldiers.,2.6,2653,,,,,223.0,8.0
tt9563096,Invisibles,Invisibles,2020,2020-03-06,"Comedy, Drama",84,Spain,Spanish,Gracia Querejeta,"Santos Mercero, Gracia Querejeta",,"Emma Suárez, Adriana Ozores, Nathalie Poza, Blanca Portillo, Pedro Casablanc, Fernando Cayo, Paqui Horcajo, Carlos Olalla",Three women. One same age. Three ways to face it.,6.5,136,,,$ 155314,,2.0,4.0
tt9563632,The Wonderland,Bâsudê wandârando,2019,2019-04-26,"Animation, Adventure, Family",115,Japan,Japanese,Keiichi Hara,"Sachiko Kashiwaba, Miho Maruo",Aniplex,"Mayu Matsuoka, Anne Watanabe, Kumiko Asô, Nao Tôyama, Keiji Fujiwara, Akiko Yajima, Masachika Ichimura","A girl without self-confidence meets a mysterious alchemist Hippocrates and his student Pipo who are on a mission to save the world. Together, they laid the groundwork for ""Wonderland"" and Akane is labeled as Wonderland's savior.",6.1,350,,$ 50876,$ 591857,,5.0,18.0
tt9564676,Un'avventura,Un'avventura,2019,2019-02-14,Musical,105,Italy,Italian,Marco Danieli,Isabella Aguilar,Fabula Pictures,"Michele Riondino, Laura Chiatti, Valeria Bilello, Thomas Trabacchi, Giulio Beranek, Alex Sparrow, Gabriele Granito, Simone Corbisiero, Roberto Negri, Dora Romano, Barbara Chichiarelli, Diodato, Anna Ferruzzo, Barbara De Matteis, Valeria Perri",Musical on Lucio Battisti's songs. Francesca goes back to her hometown where she meets her ex boyfriend. Will they fall in love again?,5.3,133,,,$ 583497,,,4.0
tt9564774,Venky Mama,Venky Mama,2019,2019-12-13,"Action, Comedy, Drama",149,India,Telugu,K.S. Ravindra,"Janardhan Maharshi, Srikanth Vissa",Kona Film Corporation,"Raashi Khanna, Payal Rajput, Prakash Raj, Venkatesh Daggubati, Naga Chaitanya Akkineni, Nassar, Kishore Kumar G., Geetha, Mamilla Shailaja Priya, Vidyullekha Raman, Raghu Babu, Adithya Menon, Rao Ramesh, Arun Kumar Dasari, Pooja Ramachandran",A story of nephew and a son which revolves around their emotions and village drama and army based story.,5.5,770,,,$ 76083,,22.0,2.0
tt9568168,Perimenontas ti Nona,Perimenontas ti Nona,2019,2019-01-17,Comedy,96,Greece,"Greek, German",Nikos Zapatinas,Nikos Zapatinas,Nova,"Thanasis Tsaltabasis, Lefteris Eleftheriou, Demy Papadea, Katerina Papoutsaki, Joel Cederberg, Natalia Dimou, Alexandra Tavoulari, Giorgos Lambrianos, Katerina Gavala, Dimitris Papadopoulos, Fivos Papakostas, Glykeria Papadopoulou, Natassa Tsakarisianou, Vivian Kontomari, Giannis Fragiskos","Two best friends, Heracles and Agisilaos start for Naxos, as they expects Heracles's heavily sick goddess to die. There comes a Greek girl from Germany to visit her country for the first time. Finally, they realize that somehow they already know each other...",6.4,149,,,,,,3.0
tt9568486,Mine de rien,Mine de rien,2020,2020-02-26,Comedy,85,France,French,Mathias Mlekuz,"Mathias Mlekuz, Mathias Mlekuz",M.E.S. Productions,"Arnaud Ducret, Philippe Rebbot, Mélanie Bernier, Hélène Vincent, Rufus, Marianne Garcia, Cyril Aubin, Josef Mlekuz, Anthony Lequet, Yanis Richard, Rébecca Finet, Sophie Bourdon, François Godart, Gaëlle Fraysse, Philippe Cabrelli",,5.6,111,,,$ 864767,,1.0,3.0
tt9573180,Barn,Barn,2019,2019-09-13,Drama,157,"Norway, Sweden",Norwegian,Dag Johan Haugerud,Dag Johan Haugerud,Motlys,"Henriette Steenstrup, Jan Gunnar Røise, Thorbjørn Harr, Brynjar Åbel Bandlien, Andrea Bræin Hovig, Hans Olav Brenner, Anne Marit Jacobsen, Ella Øverbye, Trine Wiggen, Adam Pålsson, Ivar Furre Aam, Espen Reboli Bjerke, Tayo Cittadella, Tone Danielsen, Selome Emnetu","Lykke (13), the daughter of a prominent Labour Party politician, has accidentally beaten her classmate Jamie, the son of a local right wing-politician, to death. Lykke claims Jamie's death ...",7.4,455,,,$ 152631,,3.0,10.0
tt9574922,Ostrým nozom,Ostrým nozom,2019,2019-02-21,Drama,89,Slovakia,Slovak,Teodor Kuhn,"Teodor Kuhn, Jakub Medvecký",Nutprodukcia,"Roman Luknár, Ela Lehotská, David Hartl, Ela Stefunková, Marian Mitas, Jana Olhová, Tána Radeva, Miroslav Krobot, Sáva Popovic, Moloch Vlavo, Roman Grigely, Patrik Herda, Alexander Selimi, Jana Valocká, Ivana Kubacková","Ludovít has lost his son to a ruthless neo-nazi attack. But, due to a failing in the Slovak legislation, the attackers are soon released and Ludovít is faced with an absurd instance of ...",6.5,195,EUR 500000,,$ 252098,,1.0,2.0
tt9575160,Lian zheng feng yun,Lian zheng feng yun,2019,2019-02-05,"Crime, Drama, Mystery",114,Hong Kong,"Cantonese, Mandarin, English",Alan Mak,"Ram Ling, Alan Mak",Emperor Film Production,"Ching Wan Lau, Nick Cheung, Kar Yan Lam, Carlos Chan, Jace Chan, Qian Chang, Alex Fong, Angel Koo, Wai Lam, Ying Kwan Lok, Deep Ng, Hugo Ng, An Ngo-Lang, Yee Tong, Michelle Wai",The chief investigator of ICAC Chan King Chi's childhood friend Hui Chik Yiu does a spy job in the smuggler company even after he mysteriously fleets to Australia.,5.5,409,,,$ 21290004,,1.0,12.0
tt9575164,From Miyamoto To You,From Miyamoto To You,2019,2019-09-27,Romance,129,Japan,Japanese,Tetsuya Mariko,"Hideki Arai, Tetsuya Mariko",,"Yû Aoi, Tokio Emoto, Kanji Furutachi, Hidetoshi Hoshida, Wataru Ichinose, Sôsuke Ikematsu, Arata Iura, Ken'ichi Matsuyama, Jirô Satô, Pierre Taki","Following the manga series and the subsequent television serial of the same name, and featuring the same cast, a young and relatively inexperienced man comes across a woman during his working day and sparks fly.",7.4,188,,,,,,1.0
tt9575726,Ir visi ju vyrai,Ir visi ju vyrai,2019,2019-01-01,"Comedy, Drama, Romance",108,Lithuania,Lithuanian,Donatas Ulvydas,"Jonas Banys, Jirí Vejdelek",UAB ACME Film,"Inga Jankauskaite, Ausra Giedraityte, Kristina Kazlauskaite, Sarunas Januskevicius, Andrius Bialobzeskis, Giedrius Savickas, Audrius Bruzas, Gintare Latvenaite, Kirilas Glusajevas, Kristina Svencionyte, Arnoldas Eisimantas, Kazimieras Zvinklys, Vaidas Jocys, Edvardas Brazys, Nerijus Sirvys","A marriage counsellor, who's own married life fell apart, sets out for new companionship consulted by her daughter and mother.",7.4,384,EUR 0,,$ 806451,,,
tt9578746,The Adventure of A.R.I.: My Robot Friend,The Adventure of A.R.I.: My Robot Friend,2020,2020-03-10,Family,89,France,English,Stephen Shimek,"Michael Baumgarten, Jerome Reygner-Kalfon",ACE Entertainment,"Jude Manley, Sophia Alongi, Justin Phillip, Greg Lutz, Cait Brasel, J.R. Brown, Kyle Jacob Henry, Bill Jenkins, Caleb Hennigan, Jeremy Miller, Christy Tate, Allyson Cristofaro, Phil Redburn, Sean Amir Danley, Forrest Lynn",A teenager summons the courage to help a friendly robot known as A.R.I. kidnapped by a ruthless lab director working for a powerful corporation seeking to turn him into a dangerous weapon in order to rule the world.,4.4,152,,,,,7.0,2.0
tt9580138,Mortal Kombat Legends: Scorpion's Revenge,Mortal Kombat Legends: Scorpion's Revenge,2020,2020-04-12,"Animation, Action, Adventure",80,USA,English,Ethan Spaulding,"Jeremy Adams, Ed Boon",DC Entertainment,"Jennifer Carpenter, Joel McHale, Ike Amadi, Steve Blum, Artt Butler, Darin De Paul, Robin Atkin Downes, Grey Griffin, Dave B. Mitchell, Kevin Michael Richardson, Jordan Rodrigues, Patrick Seitz, Fred Tatasciore","Hanzo Hasashi loses his clan, family, and his life during an attack by a rival ninja clan. He is given the chance to compete in an interdimensional tournament to save his loved ones.",7.5,9100,,,,,192.0,40.0
tt9581076,Di Jiu Tian Chang,Di Jiu Tian Chang,2019,2019-03-22,Drama,185,China,Chinese,Xiaoshuai Wang,"Mei Ah, Xiaoshuai Wang",Dongchun Films,"Jingchun Wang, Mei Yong, Xi Qi, Roy Wang, Jiang Du, Liya Ai, Cheng Xu, Jingjing Li, Zhao-Yan Guo-Zhang, Zhenjiang Bao, Shuang Wu, Zizi Wang, Xinyuan Zhang, Jiachen Wu, Yajun Wang",Two married couples adjust to the vast social and economic changes taking place in China from the 1980s to the present.,7.7,2595,,,$ 8096596,88.0,18.0,54.0
tt9581172,Öndög,Öndög,2019,2019-10-03,Drama,100,"Mongolia, China",,Quan'an Wang,Quan'an Wang,,"Aorigeletu, Gangtemuer Arild, Dulamjav Enkhtaivan, Norovsambuu","A murder case in the Mongolian steppe. A herder is asked to guard the crime scene - a woman who resolutely scares off both wolves and her neighbor. She has her own plans for the future, ...",6.6,456,,,,,1.0,31.0
tt9584814,Gloria Mundi,Gloria Mundi,2019,2020-03-19,Drama,106,"France, Italy",French,Robert Guédiguian,"Robert Guédiguian, Serge Valletti",AGAT Films & Cie / Ex Nihilo,"Ariane Ascaride, Jean-Pierre Darroussin, Gérard Meylan, Anaïs Demoustier, Robinson Stévenin, Lola Naymark, Grégoire Leprince-Ringuet, Angelica Sarre, Pauline Caupenne, Yann Trégouët, Mathilde Ulmer, Diouc Koma, Adrien Jolivet, Karine Angeon, Ferdinand Verhaeghe","In Marseille, a family gathers for the birth of baby Gloria. But despite the joy, the young parents have fallen on tough times. As they try to make ends meet, they reconnect with Gloria's ex-convict grandfather.",5.9,393,,,$ 2358012,,1.0,23.0
tt9586294,Shao nian de ni,Shao nian de ni,2019,2019-10-25,"Crime, Drama, Family",135,China,"Mandarin, English",Derek Tsang,"Wing-Sum Lam, Yuan Li",Shooting Pictures,"Dongyu Zhou, Jackson Yee, Fang Yin, Jue Huang, Lüyun Heliao, Ran Liu, Junlin Luo, Yue Wu, Yujuan Wu, Xinyi Zhang, Yao Zhang, Yifan Zhang, Runnan Zhao, Ye Zhou","A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, all while she copes with the pressures of her final examinations.",7.6,2328,,$ 1921657,$ 225820914,83.0,37.0,24.0
tt9587244,Take Home Pay,Take Home Pay,2019,2019-08-25,"Action, Comedy",105,New Zealand,English,Stallone Vaiaoga-Ioasa,Stallone Vaiaoga-Ioasa,Cadness Street,"Tofiga Fepulea'i, Vito Vito, Ronnie Taulafo, Cindy of Samoa, Simon Clark, Luci Hare, Yvonne Maea-Brown, James Maeva, Tim Waikiki Mitipelo, Lydia Peckham, David Tua","Two brothers; Alama and Popo, arrive for the first time in NZ as Seasonal Workers, making plenty of money to take back home to their family in Samoa. But things take a turn for the worst ...",4.8,131,,,$ 648530,,6.0,3.0
